record_id,true_label,lstm_prediction,lstm_confidence,lstm_category,mp_prediction,mp_confidence,mp_category
99,0,0,0.4882764220237732,Low (<0.6),0,0.30143747726629827,Low (<0.6)
219,0,0,0.5031452775001526,Low (<0.6),0,0.5226501867705617,Low (<0.6)
304,4,0,0.5119369626045227,Low (<0.6),4,0.8655262566145807,High (≥0.8)
339,0,0,0.4548364579677582,Low (<0.6),0,0.5249148250071987,Low (<0.6)
384,0,0,0.45122936367988586,Low (<0.6),0,0.4332440527127029,Low (<0.6)
496,8,0,0.49092644453048706,Low (<0.6),6,0.5578333974241397,Low (<0.6)
507,0,0,0.5152488350868225,Low (<0.6),0,0.7052416327758901,Medium (0.6-0.8)
535,6,0,0.4545542895793915,Low (<0.6),6,0.4252483809742179,Low (<0.6)
544,5,0,0.5137986540794373,Low (<0.6),5,0.5371488069270572,Low (<0.6)
556,1,0,0.37977147102355957,Low (<0.6),1,0.3813466030592669,Low (<0.6)
780,0,0,0.4565064013004303,Low (<0.6),0,0.5530481018958895,Low (<0.6)
971,0,0,0.43669652938842773,Low (<0.6),0,0.800426939318775,High (≥0.8)
998,0,0,0.4732963442802429,Low (<0.6),6,0.47263994339845844,Low (<0.6)
1031,2,0,0.4123125672340393,Low (<0.6),6,0.2728441921783919,Low (<0.6)
1035,0,0,0.504081666469574,Low (<0.6),0,0.7627787738811966,Medium (0.6-0.8)
1046,3,0,0.4707578122615814,Low (<0.6),4,0.3170492200387902,Low (<0.6)
1060,3,0,0.49217280745506287,Low (<0.6),0,0.32865974118450075,Low (<0.6)
1084,0,0,0.4242210388183594,Low (<0.6),4,0.3319844603485156,Low (<0.6)
1096,5,0,0.5055294036865234,Low (<0.6),5,0.4209953466999763,Low (<0.6)
1142,6,0,0.49436914920806885,Low (<0.6),6,0.29526426988448773,Low (<0.6)
1146,6,0,0.449133038520813,Low (<0.6),0,0.4181161312799545,Low (<0.6)
1248,2,0,0.453671932220459,Low (<0.6),2,0.7747314033691644,Medium (0.6-0.8)
1257,5,0,0.4962349832057953,Low (<0.6),5,0.8578548807941907,High (≥0.8)
1264,5,0,0.47831496596336365,Low (<0.6),5,0.7878694101932079,Medium (0.6-0.8)
1334,0,0,0.47223299741744995,Low (<0.6),0,0.6940983350154301,Medium (0.6-0.8)
1357,6,0,0.4922075867652893,Low (<0.6),0,0.30243896253082436,Low (<0.6)
1368,0,0,0.4771362245082855,Low (<0.6),0,0.42260864834236606,Low (<0.6)
1429,0,0,0.4601869583129883,Low (<0.6),0,0.4738017575288256,Low (<0.6)
1488,3,0,0.5084253549575806,Low (<0.6),6,0.513981002303376,Low (<0.6)
1495,0,0,0.41041913628578186,Low (<0.6),0,0.633792270064992,Medium (0.6-0.8)
1499,0,0,0.511879563331604,Low (<0.6),0,0.8976965398571786,High (≥0.8)
1502,4,0,0.48788124322891235,Low (<0.6),1,0.6336205974964374,Medium (0.6-0.8)
1517,0,0,0.43414783477783203,Low (<0.6),0,0.7787064913090744,Medium (0.6-0.8)
1673,3,0,0.49499186873435974,Low (<0.6),0,0.3116959758012661,Low (<0.6)
1688,0,0,0.4848902225494385,Low (<0.6),0,0.9658197930993755,High (≥0.8)
