record_id,true_label,lstm_prediction,lstm_confidence,lstm_category,mp_prediction,mp_confidence,mp_category
63,0,0,0.5973346829414368,Low (<0.6),1,0.5774530106693437,Low (<0.6)
79,1,0,0.6005129218101501,Medium (0.6-0.8),0,0.7926741085019859,Medium (0.6-0.8)
88,0,0,0.5497577786445618,Low (<0.6),0,0.8295775802870238,High (≥0.8)
121,2,0,0.5625807642936707,Low (<0.6),2,0.5772630656748915,Low (<0.6)
131,0,0,0.5970984101295471,Low (<0.6),0,0.8233623957389832,High (≥0.8)
150,1,0,0.5797235369682312,Low (<0.6),1,0.9393718004110709,High (≥0.8)
160,2,0,0.5828176736831665,Low (<0.6),2,0.9729139680507798,High (≥0.8)
169,1,0,0.6009032130241394,Medium (0.6-0.8),0,0.8045728684835133,High (≥0.8)
216,0,0,0.5777840614318848,Low (<0.6),1,0.6083777286907066,Medium (0.6-0.8)
233,0,0,0.5619997382164001,Low (<0.6),0,0.6737565358869256,Medium (0.6-0.8)
247,1,0,0.5939250588417053,Low (<0.6),1,0.7317523654743908,Medium (0.6-0.8)
257,0,0,0.5827030539512634,Low (<0.6),0,0.9801895898813526,High (≥0.8)
266,0,0,0.5961452126502991,Low (<0.6),2,0.5697778837725527,Low (<0.6)
269,0,0,0.5675758123397827,Low (<0.6),0,0.9286004778414437,High (≥0.8)
273,0,0,0.5533713698387146,Low (<0.6),0,0.836660033411801,High (≥0.8)
294,0,0,0.5881290435791016,Low (<0.6),0,0.5299071361910276,Low (<0.6)
309,0,0,0.5963813066482544,Low (<0.6),0,0.9091618593636297,High (≥0.8)
363,0,0,0.607347846031189,Medium (0.6-0.8),0,0.7411699443748642,Medium (0.6-0.8)
436,1,0,0.5724487900733948,Low (<0.6),0,0.5513777981309959,Low (<0.6)
447,0,0,0.5960003733634949,Low (<0.6),0,0.8999242192308572,High (≥0.8)
454,2,0,0.5356242060661316,Low (<0.6),2,0.6742376592180921,Medium (0.6-0.8)
475,2,0,0.5549278855323792,Low (<0.6),2,0.802850423264604,High (≥0.8)
512,1,0,0.5853449702262878,Low (<0.6),1,0.6436634838291911,Medium (0.6-0.8)
529,0,0,0.560551106929779,Low (<0.6),0,0.8112390618972145,High (≥0.8)
538,0,0,0.569406270980835,Low (<0.6),0,0.7099037384050143,Medium (0.6-0.8)
579,0,0,0.5548806190490723,Low (<0.6),0,0.7756005170278516,Medium (0.6-0.8)
583,1,0,0.5421589016914368,Low (<0.6),1,0.8780725842176694,High (≥0.8)
634,0,0,0.6072824597358704,Medium (0.6-0.8),2,0.49352384911978525,Low (<0.6)
710,0,0,0.5593799948692322,Low (<0.6),0,0.8237265223741161,High (≥0.8)
757,0,0,0.5839149355888367,Low (<0.6),2,0.7802723171892447,Medium (0.6-0.8)
794,0,0,0.5808607339859009,Low (<0.6),1,0.4631678164655078,Low (<0.6)
798,0,0,0.5724325180053711,Low (<0.6),0,0.46442352416372706,Low (<0.6)
984,0,0,0.5828515291213989,Low (<0.6),0,0.511654657914131,Low (<0.6)
992,2,0,0.5999165177345276,Low (<0.6),2,0.4336309561126261,Low (<0.6)
1008,0,0,0.5980146527290344,Low (<0.6),0,0.5618643422324406,Low (<0.6)
1029,1,0,0.5634366273880005,Low (<0.6),1,0.9238438119661343,High (≥0.8)
1076,0,0,0.591519832611084,Low (<0.6),0,0.971014091232644,High (≥0.8)
1092,0,0,0.5815473198890686,Low (<0.6),1,0.7037603984537203,Medium (0.6-0.8)
1112,0,0,0.5940863490104675,Low (<0.6),1,0.7549512957824479,Medium (0.6-0.8)
1123,1,0,0.5686114430427551,Low (<0.6),1,0.9476489488898587,High (≥0.8)
1142,1,0,0.5946084856987,Low (<0.6),2,0.7061309311798474,Medium (0.6-0.8)
1156,2,0,0.5769367814064026,Low (<0.6),0,0.5251041903654429,Low (<0.6)
1164,1,0,0.603659987449646,Medium (0.6-0.8),1,0.46587316700891307,Low (<0.6)
1212,0,0,0.5626752376556396,Low (<0.6),0,0.6504618257047605,Medium (0.6-0.8)
1213,1,0,0.6039194464683533,Medium (0.6-0.8),1,0.6878038738338258,Medium (0.6-0.8)
1219,0,0,0.5887477397918701,Low (<0.6),0,0.9703977893364725,High (≥0.8)
1220,0,0,0.600096583366394,Medium (0.6-0.8),0,0.8209414676579697,High (≥0.8)
1225,0,0,0.5822643637657166,Low (<0.6),0,0.9727197104749485,High (≥0.8)
1249,2,0,0.598521888256073,Low (<0.6),2,0.8832287367807368,High (≥0.8)
1258,1,0,0.5792171955108643,Low (<0.6),0,0.7940200541818334,Medium (0.6-0.8)
1265,2,0,0.6036809086799622,Medium (0.6-0.8),1,0.5703583479250118,Low (<0.6)
1290,0,0,0.6049596071243286,Medium (0.6-0.8),0,0.9707731966024444,High (≥0.8)
1342,0,0,0.5583583116531372,Low (<0.6),0,0.7475864827891335,Medium (0.6-0.8)
1363,0,0,0.6238831281661987,Medium (0.6-0.8),0,0.9343639464748269,High (≥0.8)
1370,0,0,0.5849725604057312,Low (<0.6),0,0.9621123640575813,High (≥0.8)
1373,0,0,0.5695521831512451,Low (<0.6),2,0.8477370053242463,High (≥0.8)
1382,2,0,0.5948289632797241,Low (<0.6),1,0.6391530549636637,Medium (0.6-0.8)
1410,0,0,0.5675782561302185,Low (<0.6),0,0.6840659068220614,Medium (0.6-0.8)
1411,2,0,0.5953273773193359,Low (<0.6),1,0.8440651363801961,High (≥0.8)
1412,1,0,0.6001101732254028,Medium (0.6-0.8),0,0.8715394502098066,High (≥0.8)
1420,0,0,0.5783143043518066,Low (<0.6),0,0.8934480363900275,High (≥0.8)
1436,0,0,0.5755528211593628,Low (<0.6),0,0.8481181380049765,High (≥0.8)
1441,0,0,0.567529559135437,Low (<0.6),0,0.7230594172230675,Medium (0.6-0.8)
1495,1,0,0.5324092507362366,Low (<0.6),1,0.7285512235983899,Medium (0.6-0.8)
1530,1,0,0.5678167343139648,Low (<0.6),1,0.5546442821864032,Low (<0.6)
1553,1,0,0.5935529470443726,Low (<0.6),1,0.6389306276542136,Medium (0.6-0.8)
1581,1,0,0.5786920785903931,Low (<0.6),0,0.7159670017113737,Medium (0.6-0.8)
1582,2,0,0.5489758253097534,Low (<0.6),1,0.5083416613148708,Low (<0.6)
1597,0,0,0.5819756388664246,Low (<0.6),0,0.46972843441002704,Low (<0.6)
1614,0,0,0.5937641859054565,Low (<0.6),2,0.5830114146004907,Low (<0.6)
1634,0,0,0.5749095678329468,Low (<0.6),0,0.5904188446399231,Low (<0.6)
1640,2,0,0.5763400793075562,Low (<0.6),2,0.6069778882555307,Medium (0.6-0.8)
1648,2,0,0.5849872827529907,Low (<0.6),0,0.8279391119061019,High (≥0.8)
1673,2,0,0.563937783241272,Low (<0.6),0,0.48689400396095445,Low (<0.6)
1675,2,0,0.5563629865646362,Low (<0.6),2,0.6596606091074545,Medium (0.6-0.8)
1685,0,0,0.5695077776908875,Low (<0.6),0,0.9682397591935792,High (≥0.8)
1714,1,0,0.5661550760269165,Low (<0.6),0,0.4798429372991771,Low (<0.6)
1825,1,0,0.5907789468765259,Low (<0.6),2,0.6828274498511219,Medium (0.6-0.8)
1838,1,0,0.6055766344070435,Medium (0.6-0.8),2,0.7579167175195743,Medium (0.6-0.8)
7,1,0,0.5261092185974121,Low (<0.6),0,0.7833258386133615,Medium (0.6-0.8)
60,0,0,0.5020497441291809,Low (<0.6),0,0.8454799927055083,High (≥0.8)
97,0,0,0.5301539897918701,Low (<0.6),0,0.8405241999364284,High (≥0.8)
143,0,0,0.4936853051185608,Low (<0.6),0,0.8120323644339803,High (≥0.8)
185,0,0,0.5502723455429077,Low (<0.6),0,0.7370601228089398,Medium (0.6-0.8)
214,0,0,0.5018827319145203,Low (<0.6),0,0.8162955535807775,High (≥0.8)
235,1,0,0.527631402015686,Low (<0.6),1,0.8921602152403945,High (≥0.8)
274,0,0,0.49421387910842896,Low (<0.6),0,0.9213407516917649,High (≥0.8)
277,0,0,0.5090492367744446,Low (<0.6),0,0.44643551635486145,Low (<0.6)
278,0,0,0.5423574447631836,Low (<0.6),0,0.6996666435393639,Medium (0.6-0.8)
288,0,0,0.5203120708465576,Low (<0.6),2,0.77815211097719,Medium (0.6-0.8)
307,2,0,0.5321899652481079,Low (<0.6),2,0.5188199227611576,Low (<0.6)
308,0,0,0.5654597878456116,Low (<0.6),0,0.7890270571717475,Medium (0.6-0.8)
310,0,0,0.5461335182189941,Low (<0.6),2,0.8030712969210718,High (≥0.8)
327,0,0,0.5342145562171936,Low (<0.6),0,0.9878674659666056,High (≥0.8)
343,0,0,0.5159184336662292,Low (<0.6),0,0.8487492302503383,High (≥0.8)
367,2,0,0.5235956311225891,Low (<0.6),0,0.5579457107504118,Low (<0.6)
398,2,0,0.5104811787605286,Low (<0.6),1,0.5372050005825232,Low (<0.6)
401,1,0,0.5263131260871887,Low (<0.6),1,0.46439683535187865,Low (<0.6)
403,1,0,0.5436601638793945,Low (<0.6),2,0.7384187315217832,Medium (0.6-0.8)
418,0,0,0.5266386270523071,Low (<0.6),0,0.895177331294311,High (≥0.8)
420,1,0,0.5423174500465393,Low (<0.6),0,0.906380920374667,High (≥0.8)
431,0,0,0.5113507509231567,Low (<0.6),0,0.6025154390844496,Medium (0.6-0.8)
435,0,0,0.5282178521156311,Low (<0.6),1,0.7046606061759929,Medium (0.6-0.8)
499,0,0,0.5492632389068604,Low (<0.6),0,0.5475359637777976,Low (<0.6)
522,0,0,0.5353152751922607,Low (<0.6),0,0.5898418378504352,Low (<0.6)
530,0,0,0.5399116277694702,Low (<0.6),0,0.8536076005423077,High (≥0.8)
532,0,0,0.5142759680747986,Low (<0.6),0,0.8229064944932466,High (≥0.8)
537,0,0,0.4950699508190155,Low (<0.6),0,0.8890764908636362,High (≥0.8)
568,0,0,0.5280253291130066,Low (<0.6),0,0.7248723982601581,Medium (0.6-0.8)
578,0,0,0.5402185916900635,Low (<0.6),0,0.5532752037076637,Low (<0.6)
581,1,0,0.4908497631549835,Low (<0.6),1,0.8221331154103223,High (≥0.8)
620,1,0,0.5425745248794556,Low (<0.6),1,0.5643242932094794,Low (<0.6)
623,1,0,0.5348114371299744,Low (<0.6),1,0.8013163509433171,High (≥0.8)
682,0,0,0.5306235551834106,Low (<0.6),0,0.7170142921584306,Medium (0.6-0.8)
738,0,0,0.5012028813362122,Low (<0.6),1,0.4409070576929502,Low (<0.6)
751,0,0,0.5423188805580139,Low (<0.6),0,0.9776664105651974,High (≥0.8)
768,1,0,0.5114390850067139,Low (<0.6),1,0.5173516480940564,Low (<0.6)
772,0,0,0.5203851461410522,Low (<0.6),0,0.5710218584147397,Low (<0.6)
987,0,0,0.5284969210624695,Low (<0.6),0,0.7798041280656088,Medium (0.6-0.8)
989,1,0,0.5328888893127441,Low (<0.6),2,0.4869663857611108,Low (<0.6)
1035,2,0,0.5385303497314453,Low (<0.6),1,0.47601990360935087,Low (<0.6)
1056,0,0,0.5067074298858643,Low (<0.6),0,0.9657563202658238,High (≥0.8)
1058,0,0,0.5267305970191956,Low (<0.6),0,0.6604949801282134,Medium (0.6-0.8)
1063,0,0,0.5073498487472534,Low (<0.6),0,0.8768796153132216,High (≥0.8)
1084,2,0,0.5242291688919067,Low (<0.6),2,0.8168946933181851,High (≥0.8)
1088,1,0,0.5316540002822876,Low (<0.6),0,0.3721788618439614,Low (<0.6)
1091,0,0,0.5386258363723755,Low (<0.6),0,0.8381696013082909,High (≥0.8)
1110,1,0,0.5379213690757751,Low (<0.6),0,0.36875100370302916,Low (<0.6)
1113,0,0,0.5224934816360474,Low (<0.6),2,0.7364770781998184,Medium (0.6-0.8)
1121,1,0,0.5236660838127136,Low (<0.6),1,0.9469125501365312,High (≥0.8)
1145,0,0,0.5429172515869141,Low (<0.6),0,0.7193065812293482,Medium (0.6-0.8)
1146,1,0,0.5099186897277832,Low (<0.6),2,0.8090788454086049,High (≥0.8)
1147,2,0,0.5214312076568604,Low (<0.6),2,0.7610743557246448,Medium (0.6-0.8)
1167,1,0,0.5150732398033142,Low (<0.6),1,0.910938045443434,High (≥0.8)
1168,0,0,0.5116446614265442,Low (<0.6),1,0.5226774542349979,Low (<0.6)
1191,2,0,0.5221076607704163,Low (<0.6),2,0.8537439599201786,High (≥0.8)
1257,2,0,0.5235699415206909,Low (<0.6),2,0.5832791295861293,Low (<0.6)
1275,2,0,0.5144414305686951,Low (<0.6),2,0.8681366077371989,High (≥0.8)
1276,0,0,0.53645920753479,Low (<0.6),0,0.6512596956492782,Medium (0.6-0.8)
1308,1,0,0.5323090553283691,Low (<0.6),1,0.49694079715697115,Low (<0.6)
1317,1,0,0.5457704067230225,Low (<0.6),2,0.5692818351169578,Low (<0.6)
1340,1,0,0.5512596964836121,Low (<0.6),1,0.7577859183111426,Medium (0.6-0.8)
1343,0,0,0.5379211902618408,Low (<0.6),0,0.9062427001403104,High (≥0.8)
1367,0,0,0.5231425166130066,Low (<0.6),0,0.9765634518456986,High (≥0.8)
1416,0,0,0.5127771496772766,Low (<0.6),0,0.531672629656363,Low (<0.6)
1418,2,0,0.5454003810882568,Low (<0.6),2,0.7780991194800194,Medium (0.6-0.8)
1467,0,0,0.5657709240913391,Low (<0.6),1,0.5664206664912319,Low (<0.6)
1473,2,0,0.5012028813362122,Low (<0.6),2,0.8975405937258625,High (≥0.8)
1475,2,0,0.5063241124153137,Low (<0.6),2,0.8995791720725216,High (≥0.8)
1494,1,0,0.4964618384838104,Low (<0.6),1,0.5293305315612765,Low (<0.6)
1505,2,0,0.5077858567237854,Low (<0.6),2,0.41387228342153265,Low (<0.6)
1518,0,0,0.4904230833053589,Low (<0.6),2,0.44191666044449895,Low (<0.6)
1532,0,0,0.5069648027420044,Low (<0.6),0,0.8078150229313559,High (≥0.8)
1605,2,0,0.5305780172348022,Low (<0.6),2,0.8945759533329539,High (≥0.8)
1651,0,0,0.521953821182251,Low (<0.6),0,0.9379822421284305,High (≥0.8)
1678,1,0,0.5228999853134155,Low (<0.6),2,0.5391531831210858,Low (<0.6)
1696,1,0,0.5363274812698364,Low (<0.6),0,0.9703267164849789,High (≥0.8)
1738,2,0,0.5140580534934998,Low (<0.6),1,0.82659016008924,High (≥0.8)
56,1,0,0.4343615770339966,Low (<0.6),0,0.4305878652598084,Low (<0.6)
66,1,0,0.560214638710022,Low (<0.6),1,0.7979084992984873,Medium (0.6-0.8)
70,0,0,0.5410320162773132,Low (<0.6),1,0.6524079940945724,Medium (0.6-0.8)
114,0,0,0.581007719039917,Low (<0.6),2,0.9581905528676845,High (≥0.8)
184,0,0,0.4990614354610443,Low (<0.6),0,0.7999309790835366,Medium (0.6-0.8)
206,1,0,0.6566731333732605,Medium (0.6-0.8),1,0.606949555283371,Medium (0.6-0.8)
295,0,0,0.7002227306365967,Medium (0.6-0.8),0,0.950302006267961,High (≥0.8)
297,2,0,0.4594036638736725,Low (<0.6),2,0.851425377838183,High (≥0.8)
326,0,0,0.4507462680339813,Low (<0.6),0,0.8969458487211799,High (≥0.8)
344,0,0,0.3972112834453583,Low (<0.6),0,0.7139099339318784,Medium (0.6-0.8)
364,0,0,0.4612137973308563,Low (<0.6),2,0.49974452215246107,Low (<0.6)
387,0,0,0.4508078694343567,Low (<0.6),0,0.9690771471285622,High (≥0.8)
392,2,0,0.6082180738449097,Medium (0.6-0.8),0,0.46341821273201617,Low (<0.6)
406,2,0,0.6034959554672241,Medium (0.6-0.8),2,0.9067362362412958,High (≥0.8)
421,0,0,0.6865299940109253,Medium (0.6-0.8),0,0.832615005515104,High (≥0.8)
483,0,0,0.4891155958175659,Low (<0.6),1,0.7387706283823826,Medium (0.6-0.8)
486,0,0,0.5322918891906738,Low (<0.6),0,0.9572834593473613,High (≥0.8)
528,1,0,0.6485188603401184,Medium (0.6-0.8),1,0.5897858641131343,Low (<0.6)
642,1,0,0.5491980314254761,Low (<0.6),1,0.6781599065726991,Medium (0.6-0.8)
678,0,0,0.5546413064002991,Low (<0.6),2,0.36575159127649887,Low (<0.6)
711,1,0,0.5727031230926514,Low (<0.6),0,0.5831479978502113,Low (<0.6)
717,2,0,0.3768094778060913,Low (<0.6),2,0.6802662275065641,Medium (0.6-0.8)
739,0,0,0.4521586298942566,Low (<0.6),0,0.5032781459229909,Low (<0.6)
755,2,0,0.4219776391983032,Low (<0.6),2,0.8553901538978449,High (≥0.8)
760,0,0,0.5297549366950989,Low (<0.6),0,0.739191789251692,Medium (0.6-0.8)
774,0,0,0.4086950719356537,Low (<0.6),0,0.8485607150553963,High (≥0.8)
778,2,0,0.4072250425815582,Low (<0.6),2,0.9468766938546703,High (≥0.8)
784,0,0,0.6082180738449097,Medium (0.6-0.8),2,0.485465947935599,Low (<0.6)
793,0,0,0.6581344604492188,Medium (0.6-0.8),0,0.7463901098598823,Medium (0.6-0.8)
795,2,0,0.567813515663147,Low (<0.6),2,0.8345294168365709,High (≥0.8)
934,2,0,0.5021908283233643,Low (<0.6),1,0.4686678114489921,Low (<0.6)
937,0,0,0.6768932938575745,Medium (0.6-0.8),0,0.9658640371525187,High (≥0.8)
993,0,0,0.5586168169975281,Low (<0.6),0,0.5896709838979833,Low (<0.6)
994,0,0,0.46853700280189514,Low (<0.6),0,0.8470153545814185,High (≥0.8)
998,2,0,0.41322559118270874,Low (<0.6),2,0.6819216323832941,Medium (0.6-0.8)
1021,2,0,0.5908557176589966,Low (<0.6),2,0.5594769866242811,Low (<0.6)
1026,0,0,0.5614182949066162,Low (<0.6),0,0.7888150988918232,Medium (0.6-0.8)
1031,1,0,0.6633437275886536,Medium (0.6-0.8),1,0.7841488926342629,Medium (0.6-0.8)
1065,0,0,0.5392067432403564,Low (<0.6),0,0.6307694231432618,Medium (0.6-0.8)
1069,0,0,0.49513837695121765,Low (<0.6),0,0.9160116767869954,High (≥0.8)
1074,0,0,0.41944801807403564,Low (<0.6),0,0.8152746608978164,High (≥0.8)
1078,0,0,0.6280699968338013,Medium (0.6-0.8),0,0.9604701862464982,High (≥0.8)
1104,0,0,0.4953317940235138,Low (<0.6),0,0.9764267536939458,High (≥0.8)
1108,1,0,0.7053695917129517,Medium (0.6-0.8),1,0.7854585099590895,Medium (0.6-0.8)
1162,0,0,0.49982932209968567,Low (<0.6),1,0.6049091276866215,Medium (0.6-0.8)
1184,0,0,0.5207692980766296,Low (<0.6),0,0.5585341957699432,Low (<0.6)
1231,1,0,0.6449670195579529,Medium (0.6-0.8),1,0.8290341900962233,High (≥0.8)
1252,0,0,0.6583927869796753,Medium (0.6-0.8),0,0.5634495008921394,Low (<0.6)
