recordID,0
7,1
47,0
48,0
51,1
56,1
64,1
66,1
68,1
79,1
84,0
92,1
99,1
115,0
121,0
129,0
130,0
140,0
147,0
150,1
154,1
159,0
160,0
166,1
169,0
173,1
182,1
192,1
206,1
211,1
213,1
215,0
219,1
231,1
235,0
243,0
244,1
247,1
248,1
250,0
251,0
255,0
268,1
275,1
282,1
283,0
285,0
290,1
293,0
297,0
299,0
304,0
305,1
306,0
307,0
313,1
318,0
323,0
325,1
328,0
332,1
333,1
339,1
345,0
346,1
351,1
352,0
360,0
367,0
369,0
371,1
380,1
384,1
385,1
386,0
388,0
389,0
390,1
392,0
397,1
398,0
400,0
401,0
403,1
406,1
408,0
411,0
412,1
419,0
420,1
424,0
430,1
436,1
444,0
445,0
454,0
459,0
460,0
470,0
472,1
473,1
475,0
496,0
505,1
507,1
509,0
511,1
512,0
517,1
528,1
531,0
535,0
536,1
539,1
544,0
556,1
557,0
562,1
570,0
571,0
581,1
583,1
608,1
620,1
623,1
642,1
643,1
650,1
664,1
680,1
707,1
711,1
715,1
716,0
717,0
720,1
722,1
755,0
765,0
768,0
773,0
778,0
780,1
795,1
934,1
969,0
970,1
971,1
975,0
988,1
989,0
992,1
998,1
1010,1
1012,0
1015,1
1019,1
1021,0
1024,0
1027,1
1028,1
1029,0
1030,1
1031,1
1035,1
1041,1
1044,0
1046,0
1049,0
1053,1
1059,0
1060,0
1062,0
1068,0
1079,0
1082,0
1084,1
1086,0
1088,1
1096,0
1099,1
1100,1
1108,1
1110,1
1117,1
1120,1
1121,1
1122,0
1123,1
1125,0
1126,0
1130,1
1131,1
1136,1
1139,0
1140,0
1142,0
1146,0
1147,1
1150,0
1153,1
1154,1
1156,0
1163,1
1164,1
1167,1
1176,1
1177,1
1179,1
1190,1
1191,0
1192,1
1196,1
1201,0
1207,1
1213,1
1231,1
1232,1
1233,1
1234,1
1241,1
1248,1
1249,0
1257,0
1258,0
1264,0
1265,0
1270,0
1273,1
1274,0
1275,0
1280,1
1281,1
1285,1
1286,0
1297,1
1303,1
1305,1
1306,1
1308,1
1311,1
1315,1
1317,1
1321,0
1326,0
1334,1
1340,1
1355,0
1357,0
1368,1
1382,1
1387,1
1388,0
1403,1
1407,1
1409,1
1411,0
1412,1
1413,1
1418,1
1423,0
1425,1
1429,1
1432,0
1433,1
1434,1
1435,0
1443,1
1449,0
1454,0
1462,0
1465,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1486,0
1488,0
1494,1
1495,1
1497,1
1499,1
1502,0
1504,1
1505,1
1509,1
1510,0
1516,0
1517,1
1520,1
1528,1
1530,0
1540,0
1553,0
1554,0
1556,1
1557,0
1560,1
1561,0
1571,0
1573,1
1574,0
1575,1
1581,1
1582,0
1585,1
1587,0
1592,1
1593,0
1602,1
1603,1
1604,0
1605,0
1611,1
1612,1
1613,1
1617,1
1621,1
1624,1
1637,1
1638,0
1640,1
1645,1
1647,0
1648,0
1649,1
1655,1
1656,0
1657,0
1660,1
1662,1
1673,0
1675,0
1678,1
1684,1
1687,1
1688,1
1689,1
1696,1
1700,1
1704,0
1714,0
1717,1
1721,1
1727,1
1730,0
1734,0
1738,0
1739,0
1749,1
1751,0
1753,1
1754,0
1756,0
1777,0
1778,1
1782,0
1783,1
1794,1
1802,1
1810,0
1812,0
1825,0
1830,0
1832,0
1836,1
1838,0
1841,0
1848,1
1849,1
1851,0
1857,0
1863,0
1879,1
1881,1
1882,0
1932,0
1946,0
1949,1
1950,1
1952,0
1954,0
1956,1
1965,1
1975,1
1976,1
1985,1
1987,1
1989,1
2003,1
2007,0
2016,1
2017,0
2023,0
2024,0
2025,1
2027,1
2028,1
2029,0
2036,1
2037,1
2041,1
2042,0
2045,0
2047,0
2048,1
2051,0
2055,1
2062,1
2067,0
2101,0
2114,1
2118,1
2122,1
2126,1
2127,1
2128,1
2134,1
2135,1
2139,1
2140,1
2141,0
2145,0
2147,0
2157,1
2161,1
2168,1
2169,1
2170,0
2175,1
2176,1
2180,1
2191,1
2193,0
2195,1
2197,1
2209,1
2216,1
2218,0
2226,1
2236,1
2250,0
2260,0
2274,0
2276,0
2286,0
2288,0
2293,0
2295,0
2296,0
2297,0
2300,0
2302,0
2303,0
2304,0
2311,0
2312,0
2315,0
2319,0
2331,0
2332,0
2338,0
2339,0
2342,0
2344,0
2345,0
2348,0
2350,0
2358,0
2359,0
2360,1
2362,0
2371,1
2374,1
2387,0
2390,0
2399,0
2409,0
2413,0
2414,0
2415,1
2419,0
2428,0
2440,0
2444,0
2445,0
2446,1
2450,1
2451,0
2452,0
2454,0
2462,0
2463,0
2467,0
2469,0
2472,0
2473,0
2474,0
2476,0
2479,0
2483,0
2484,0
2490,0
2491,0
2492,0
2493,0
2497,0
2498,0
2499,0
2704,0
2502,0
2503,0
2507,0
2508,0
2516,0
2518,1
2524,0
2527,0
2536,0
2547,0
2548,0
2551,0
2552,0
2559,0
2562,0
2563,0
2566,0
2570,0
2572,0
2574,0
2575,0
2576,0
2577,0
2579,0
2583,0
2584,0
2587,0
2588,0
2595,0
2599,1
2602,0
2605,0
2610,0
2613,1
2615,0
2616,0
2624,0
2630,0
2631,0
2642,0
2658,1
2659,0
2667,0
2669,0
2674,1
2678,0
2683,1
2687,0
2691,0
2700,1
